Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
besteden,,,aandacht,aan de democratisering binnen de ziekenhuizen,1,6,-5,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
afhandelen,,,iets wat hier al sinds jaar en dag gemeengoed is open informatie over kabinetsvergaderingen,in Den Haag,14,3,11,16,18,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
onderscheiden,,,blauw,van wit de Tsjechen,1,4,-3,8,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
binden,,,de mensen,in onvrijheid,2,2,0,3,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
spelen,,,een uitstekende wedstrijd,tegen de Belgen,3,3,0,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vertegenwoordigen,,,de Katholieke Volkspartij,in de raad,3,3,0,2,4,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
voortzetten,,,hun zegetocht,op de Amsterdamse effectenbeurs,2,4,-2,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
slaan,,,de spijker,op de kop,2,3,-1,4,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
rukken,,,een brandblusser,van de muur,2,3,-1,5,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
brengen,,,dat,bij elkaar,1,2,-1,4,2,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
halen,,,een bundel deeltjes,uit het cyclotron,3,3,0,6,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
stoppen,,,een experiment,in het cyclotron zelf,2,4,-2,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bewijzen,,,haar grote vorm,met een fraaie zege op Sapphire,3,6,-3,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bereiken,,,een veel groter effect,met dezelfde uitgaven,4,3,1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
missen,,,een aanbod aan Oost- en Middeneuropese landen,in het communique dat na de conferentie is uitgegeven,7,9,-2,7,17,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
voelen,,,weinig,voor de motie-Goudzwaard,1,3,-2,5,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
omhoogwerken,,Acc,zich,uit de lagere klasse,1,4,-3,6,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
camoufleren,,,de tekorten in het stuk,door speelse visuele vondsten,5,4,1,9,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
eten,,,broodjes,met veel smaak,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
geven,,,alles,aan haar,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
opleggen,,,een rijverbod,door de politierechter,2,3,-1,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
munten,,,het,op mij,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
schamen,,,je ogen,uit je hoofd,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
uitbreiden,,,de stad,in zuidoostelijke richting,2,3,-1,4,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vergeten,,,mijn paraplu,in de tram,2,3,-1,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
doen,,,zijn boterhammen,in zijn tas,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
doen,,,zijn boterhammen,in zijn tas,2,3,-1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
volgen,,Acc,hem,tot de voordeur van zijn huis,1,6,-5,7,4,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
lezen,,,de hele middag,in bed,3,2,1,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
plaatsen,,,geen fietsen,tegen het raam,2,3,-1,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zingen,,,marsliederen,Uit volle borst,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
beschadigen,,,dit schilderij,met een mes,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
concentreren,,,onze bedrijven,in de Randstad,2,3,-1,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
baseren,,,vele belangrijke beslissingen,op kennis,3,2,1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
beloven,,,de winst,aan hem,2,2,0,1,3,definite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
waarschuwen,,,kinderen,tegen drugs,1,2,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
duwen,,,een microfoon,onder de neus,2,3,-1,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
duwen,,,een microfoon,onder de neus,2,3,-1,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
doorbetalen,,,hun salaris,tot 1 januari 2004,2,4,-2,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
gooien,,,de handdoek,in de ring,2,3,-1,5,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
brengen,,,ontwapening,in de wereld,1,3,-2,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
krijgen,,,geen witte maar een blauwgrauwe pels,in de winter,6,3,3,6,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
staan,,,de Europacups 1 2 en 3,in hun prijzenkast,6,3,3,9,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
winnen,,,de Booker Prize,in 1998,3,2,1,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verkrijgen,,,een maximaal aantal originele ideen,in korte tijd,5,3,2,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wijden,,,hun leven,aan God,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
afsluiten,,,de zomer,met een jaarlijkse bizonjacht en de zonnedans,2,7,-5,1,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
geven,,,houvast,in een zachte ondergrond,1,4,-3,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
baren,,,een kind,tijdens een processie,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
maken,,,minder geluid,door zijn samenstelling,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
raken,,,twee of meerdere andere ballen,in n stoot,5,3,2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
volgen,,,de mode,met overdreven zorg,2,3,-1,1,3,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bevorderen,,,de hygine,in de negentiende eeuw,2,4,-2,1,3,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verdienen,,,de kost,met schrijven,2,2,0,1,3,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
geven,,,een bepaalde toonhoogte,zonder referentietoon,3,2,1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
aantrekken,,,heel wat cursisten,vanuit het buitenland,3,3,0,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
winnen,,,het toernooi,in een periode van 5 jaar,2,6,-4,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bestuderen,,,de verschillende religies en wereldbeschouwingen,op universitair niveau op basis van totale tolerantie,5,8,-3,3,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vinden,,,originele kasseistroken,in de omgeving,2,3,-1,2,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
brengen,,,de vaak onmenselijke tocht over de Franse kasseiwegen,tot een goed einde,8,4,4,11,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
winnen,,,twee wereldbekerkoersen,op n week tijd,2,4,-2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
winnen,,,beide kasseiklassiekers,op n jaar tijd,2,4,-2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
plaatsen,,,extra personeel,met reservewielen of soms met reservefietsen,2,6,-4,10,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
opvangen,,,haast alle schokken,volgens de producenten,3,3,0,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
volgen,,,de eerste editie,na de Eerste Wereldoorlog,3,4,-1,5,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
stellen,,,een galerist,in een jong kunstenaar,2,4,-2,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
plaatsen,,,de realiteit,in een ander kader,2,4,-2,6,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
plaatsen,,,de volgende tekst,op een T-shirt,3,3,0,4,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bouwen,,,de nationale instellingen,enkel in hun eigen taal,3,5,-2,8,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
afwijzen,,,deze regel,in de nationale instellingen,2,4,-2,6,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
sturen,,,hun kinderen,naar een Nederlandstalige school,2,4,-2,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
hebben,,,meer kansen,op die manier,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
betalen,,,geen belasting,sinds 1999,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
kennen,,,slechts n niet-Belgische winnaar,voor de oorlog,4,3,1,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
brengen,,,bepaalde informatie of goede wenken,aan de soldaten in het veld,5,6,-1,12,6,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
spelen,,,een ondergeschikte rol,in die tijd,3,3,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
dompelen,,Acc,zich,in de natuur,1,3,-2,6,3,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
opnemen,,,het,in zijn programma,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
goedkeuren,,,het Egmontpact,in 1978,2,2,0,1,3,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verhinderen,,,dat,via een kort geding in december 2004,1,7,-6,9,5,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
doven,,,de vonken,in d'ogen van zijn vrouw,2,5,-3,3,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wassen,,,de schimmel,van mijn stramme voeten,2,4,-2,5,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
uitoefenen,,,het gezag,in eigen naam,2,3,-1,4,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
schieten,,,wortel,in de Nederlanden,1,3,-2,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
genieten,,,een zekere mate van zelfstandigheid,onder de aartshertogen Albrecht en Isabella 1598-1621,5,7,-2,3,12,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vormen,,,een sterke bufferstaat,na de ineenstorting van het Franse rijk,3,7,-4,2,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
goedkeuren,,,de Grondwet,op 7 februari 1831,2,4,-2,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vormen,,,een rooms-rood kabinet,in 1992,3,2,1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
binden,,,Constant Permeke,aan de Vlaamse polders,2,4,-2,6,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
brengen,,,hun emotioneel beleven,op doek,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
doen,,,dit,in die gemeenten doen die gn faciliteitengemeenten zijn,1,8,-7,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
onderzoeken,,,dit,door wetenschappers van de KUL,1,5,-4,6,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
houden,,,het verkeer,uit de bebouwde kom van de stad,2,7,-5,8,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
slaan,,,de brug,naar andere disciplines,2,3,-1,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
kennen,,,een enorme impuls,met de renovatie van de flatgebouwen en de komst van vele grote winkelketens,3,13,-10,1,14,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verwerken,,,veel kunstzinnige details,in hun architectuur,3,3,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vervangen,,,het Luikse perron op zijn wapen,in 1424,6,2,4,5,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
geven,,,het sein tot de aanval,om half twaalf,5,3,2,4,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bestormen,,,de geallieerden,met cavalerie,2,2,0,3,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
nemen,,,de hoeve La Haye Sainte,met opgetrommelde infanterie,5,3,2,8,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
maken,,,zijn leerlingen,aan het Borgerhoutse Xaveriuscollege,2,4,-2,7,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
activeren,,,een Agalev-groep,in elke gemeente,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
overtuigen,,Acc,hen,bij elke verkiezing,1,3,-2,5,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
voeren,,,een professionele campagne,zonder noemenswaardige financile middelen,3,4,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
halen,,,een meetlint,uit zijn jasje,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bezighouden,,Acc,zich,met vrouwen,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
dragen,,,de troon,aan zijn zoon Boudewijn,2,4,-2,7,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
krijgen,,,Astrid,van haar oom Karel van Zweden,1,6,-5,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
brengen,,,het,tot minister en in 1933 tot gouverneur van West-Vlaanderen,1,9,-8,10,8,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
kruisen,,Acc,zich,op verschillende momenten,1,3,-2,5,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
meebrengen,,,Josephine-Charlotte Boudewijn of Albert,bij een bezoek aan West-Vlaanderen,4,5,-1,5,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bezighouden,,Acc,zich,met Leopolds kinderen,1,3,-2,5,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
aanbieden,,,volgende 6 basisfunctionaliteiten,in de geest van een gemeenschapsgerichte politiezorg community oriented policing,3,10,-7,2,15,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
maken,,Acc,zich,naar de buitenwereld,1,3,-2,5,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
vervangen,,,een aandeel dat bevoorbeeld door een overname van de beurs verdwijnt,op elk moment,11,3,8,14,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bieden,,,plaats,op de top,1,3,-2,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vrijwaren,,,het stiltekarakter van de streek,in samenspraak met de gemeenten Galmaarden en Ninove de provinciebesturen van Oost-Vlaanderen en Vlaams-Brabant AMINAL en het Vlaams Gewest,5,19,-14,5,24,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
spelen,,,een zeer belangrijke rol,in de Militaire Air Traffic Control van de NAVO,4,9,-5,1,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
terugtrekken,,Acc,zich,uit de stad,1,3,-2,5,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
herinneren,,,iedereen,aan dit gnante voorval,1,4,-3,5,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
hebben,,,de beste verhouding kwaliteit/prijs,volgens de uitgevoerde tests,4,4,0,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
domineren,,,de Belgische diplomatie vanuit Brussel,gedurende de hele negentiende eeuw,5,5,0,8,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
hebben,,,zuurstof,voor hun reproductie,1,3,-2,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
halen,,,de mosterd,in Vlaanderen,2,2,0,1,3,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
drinken,,,water,in de fabriek,1,3,-2,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verslaan,,,Kim Clijsters,in de finale van Roland Garros het toernooi het nauwst aan haar hart,2,13,-11,3,16,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verslaan,,,de Russin Anastasia Myskina,in de halve finale,4,4,0,4,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
geven,,,tennisles,in de finale,1,3,-2,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verslaan,,,een als tweede gerangschikte Clijsters met 6-3 en 6-2,met aanvallend tennis,9,3,6,5,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
delven,,,het onderspit,in twee sets,2,3,-1,1,3,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
brengen,,,20 WTA-toernooien,op haar naam,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verlaten,,,deze,op 18 oktober 2004,1,4,-3,5,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
verslaan,,,Daniela Hantuchova,in de finale,2,3,-1,5,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verslaan,,,Justine Henin-Hardenne,in een Belgische finale,2,4,-2,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
opleveren,,,dubbel prijzengeld,in geval van winst,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
winnen,,,een Tier I-toernooi,met zo'n lage ranking,3,4,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
maken,,,een eind,in oktober 2004,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verslaan,,,Mary Pierce,in de finale van de US Open,2,7,-5,3,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
toegeven,,,het bestaan van dit buitenechtelijk kind,in bedekte termen,6,3,3,8,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
schenken,,,het schilderij,aan koningin Elisabeth van Engeland,2,5,-3,6,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vervagen,,,de kleur vorm en textuur,dichter bij de horizon,5,4,1,11,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
dopen,,,de mensen,in de Jordaan,2,3,-1,5,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bevrijden,,,het volk,middels een zoenoffer,2,3,-1,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
tekenen,,,Suske en Wiske-avonturen,voor het stripblad Kuifje,3,4,-1,4,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
aanpassen,,,zijn tekenstijl,voor dat blad,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
aankrijgen,,,een naveltruitje en een korte rok,in het album De koeiencommissie nr 268 december 2001,6,9,-3,5,18,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bijstaan,,,Suske en Wiske,in hun avonturen,3,3,0,6,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
